0.06666666666666667,-0.9856115107913669,0
0.06666666666666667,-0.39568345323741005,0
0.06666666666666667,-0.9136690647482014,0
0.06666666666666667,-0.8705035971223022,0
0.06666666666666667,-0.6834532374100719,0
0.06666666666666667,-0.4244604316546763,0
0.13333333333333333,-0.3669064748201439,0
0.13333333333333333,-0.6115107913669064,0
0.13333333333333333,-0.2517985611510791,0
0.13333333333333333,-0.7697841726618705,0
0.13333333333333333,-0.35251798561151076,0
0.13333333333333333,-0.2805755395683453,0
0.13333333333333333,-0.1366906474820144,0
0.13333333333333333,-0.6546762589928058,0
0.13333333333333333,-0.381294964028777,0
0.13333333333333333,-0.16546762589928057,0
0.13333333333333333,-0.6834532374100719,0
0.13333333333333333,-0.26618705035971224,0
0.13333333333333333,-0.1223021582733813,0
0.13333333333333333,-0.8705035971223022,0
0.13333333333333333,-0.050359712230215826,0
0.13333333333333333,-0.4244604316546763,0
0.13333333333333333,-0.1510791366906475,0
0.13333333333333333,-0.6690647482014388,0
0.13333333333333333,-0.7553956834532374,0
0.13333333333333333,-0.30935251798561153,0
0.13333333333333333,-0.03597122302158273,0
0.13333333333333333,-0.6402877697841727,0
0.13333333333333333,-0.3381294964028777,0
0.13333333333333333,-0.19424460431654678,0
0.13333333333333333,-0.22302158273381295,0
0.13333333333333333,-0.3237410071942446,0
0.13333333333333333,-0.1079136690647482,0
0.13333333333333333,-0.7122302158273381,0
0.13333333333333333,-0.20863309352517986,0
0.13333333333333333,-0.2949640287769784,0
0.13333333333333333,-0.7410071942446043,0
0.13333333333333333,-0.5971223021582733,0
0.13333333333333333,-0.17985611510791366,0
0.13333333333333333,-0.697841726618705,0
0.13333333333333333,-0.6258992805755396,0
0.13333333333333333,-0.48201438848920863,0
0.13333333333333333,-0.7266187050359713,0
0.13333333333333333,-0.06474820143884892,0
0.13333333333333333,-0.5827338129496403,0
0.2,-0.02158273381294964,0
0.2,-0.539568345323741,0
0.2,-0.22302158273381295,0
0.2,-0.6402877697841727,0
0.2,0.09352517985611511,0
0.2,-0.4244604316546763,0
0.2,-0.09352517985611511,0
0.2,-0.1079136690647482,0
0.2,0.02158273381294964,0
0.2,0.007194244604316547,0
0.2,-0.6115107913669064,0
0.2,-0.6258992805755396,0
0.2,0.7697841726618705,0
0.2,-0.07913669064748201,0
0.2,-0.697841726618705,0
0.2,0.03597122302158273,0
0.2,-0.7122302158273381,0
0.2,-0.06474820143884892,0
0.2,-0.5827338129496403,0
0.2,-0.5971223021582733,0
0.2,0.7985611510791367,0
0.2,-0.2805755395683453,0
0.2,0.050359712230215826,0
0.2,-0.4676258992805755,0
0.2,0.7841726618705036,0
0.2,-0.48201438848920863,0
0.2,-0.6690647482014388,0
0.2,-0.6834532374100719,0
0.2,-0.03597122302158273,0
0.2,-0.5539568345323741,0
0.2,-0.5683453237410072,0
0.2,-0.23741007194244604,0
0.2,0.8273381294964028,0
0.2,0.841726618705036,0
0.2,-0.2517985611510791,0
0.2,0.07913669064748201,0
0.2,-0.7697841726618705,0
0.2,-0.43884892086330934,0
0.2,0.8561151079136691,0
0.2,0.8129496402877698,0
0.2,0.06474820143884892,0
0.2,-0.45323741007194246,0
0.2,-0.8705035971223022,0
0.2,-0.6546762589928058,0
0.2,-0.3381294964028777,0
0.2,-0.007194244604316547,0
0.26666666666666666,-0.539568345323741,0
0.26666666666666666,0.2949640287769784,0
0.26666666666666666,0.1079136690647482,0
0.26666666666666666,0.8848920863309353,0
0.26666666666666666,0.09352517985611511,0
0.26666666666666666,-0.4244604316546763,0
0.26666666666666666,-0.841726618705036,0
0.26666666666666666,0.8705035971223022,0
0.26666666666666666,0.22302158273381295,0
0.26666666666666666,-0.8561151079136691,0
0.26666666666666666,-0.5251798561151079,0
0.26666666666666666,0.20863309352517986,0
0.26666666666666666,-0.30935251798561153,0
0.26666666666666666,0.3381294964028777,0
0.26666666666666666,-0.41007194244604317,0
0.26666666666666666,0.1366906474820144,0
0.26666666666666666,0.9136690647482014,0
0.26666666666666666,0.1223021582733813,0
0.26666666666666666,-0.2949640287769784,0
0.26666666666666666,0.8992805755395683,0
0.26666666666666666,0.7697841726618705,0
0.26666666666666666,-0.8273381294964028,0
0.26666666666666666,-0.49640287769784175,0
0.26666666666666666,0.7553956834532374,0
0.26666666666666666,0.23741007194244604,0
0.26666666666666666,-0.5107913669064749,0
0.26666666666666666,0.3669064748201439,0
0.26666666666666666,-0.381294964028777,0
0.26666666666666666,0.35251798561151076,0
0.26666666666666666,-0.39568345323741005,0
0.26666666666666666,-0.5827338129496403,0
0.26666666666666666,0.9424460431654677,0
0.26666666666666666,-0.5971223021582733,0
0.26666666666666666,0.9280575539568345,0
0.26666666666666666,-0.2805755395683453,0
0.26666666666666666,-0.4676258992805755,0
0.26666666666666666,0.26618705035971224,0
0.26666666666666666,-0.48201438848920863,0
0.26666666666666666,0.16546762589928057,0
0.26666666666666666,0.2805755395683453,0
0.26666666666666666,0.9568345323741008,0
0.26666666666666666,-0.7697841726618705,0
0.26666666666666666,-0.43884892086330934,0
0.26666666666666666,0.8561151079136691,0
0.26666666666666666,-0.45323741007194246,0
0.26666666666666666,-0.8705035971223022,0
0.26666666666666666,-0.3237410071942446,0
0.26666666666666666,0.9712230215827338,0
0.26666666666666666,0.17985611510791366,0
0.26666666666666666,-0.3381294964028777,0
0.3333333333333333,-0.30935251798561153,0
0.3333333333333333,0.20863309352517986,0
0.3333333333333333,0.30935251798561153,0
0.3333333333333333,-0.4244604316546763,0
0.3333333333333333,0.9712230215827338,0
0.3333333333333333,-0.3237410071942446,0
0.3333333333333333,0.19424460431654678,0
0.3333333333333333,-0.22302158273381295,0
0.3333333333333333,0.2949640287769784,0
0.3333333333333333,-0.3381294964028777,0
0.3333333333333333,0.17985611510791366,0
0.3333333333333333,-0.23741007194244604,0
0.3333333333333333,-0.35251798561151076,0
0.3333333333333333,0.16546762589928057,0
0.3333333333333333,-0.7697841726618705,0
0.3333333333333333,-0.2517985611510791,0
0.3333333333333333,0.9568345323741008,0
0.3333333333333333,-0.4676258992805755,0
0.3333333333333333,-0.3669064748201439,0
0.3333333333333333,-0.7841726618705036,0
0.3333333333333333,-0.26618705035971224,0
0.3333333333333333,-0.48201438848920863,0
0.3333333333333333,0.26618705035971224,0
0.3333333333333333,-0.381294964028777,0
0.3333333333333333,0.3669064748201439,0
0.3333333333333333,-0.7985611510791367,0
0.3333333333333333,-0.2805755395683453,0
0.3333333333333333,0.9280575539568345,0
0.3333333333333333,0.1510791366906475,0
0.3333333333333333,0.2517985611510791,0
0.3333333333333333,-0.8129496402877698,0
0.3333333333333333,-0.2949640287769784,0
0.3333333333333333,0.1366906474820144,0
0.3333333333333333,0.23741007194244604,0
0.3333333333333333,0.7553956834532374,0
0.3333333333333333,-0.41007194244604317,0
0.3333333333333333,0.3381294964028777,0
0.3333333333333333,-0.8273381294964028,0
0.3333333333333333,0.3237410071942446,0
0.4,-0.1510791366906475,0
0.4,0.26618705035971224,0
0.4,0.9280575539568345,0
0.4,0.1510791366906475,0
0.4,0.9424460431654677,0
0.4,0.35251798561151076,0
0.4,0.3669064748201439,0
0.4,-0.17985611510791366,0
0.4,0.7553956834532374,0
0.4,0.43884892086330934,0
0.4,0.45323741007194246,0
0.4,0.6402877697841727,0
0.4,0.9136690647482014,0
0.4,-0.19424460431654678,0
0.4,0.6546762589928058,0
0.4,0.3237410071942446,0
0.4,0.3381294964028777,0
0.4,0.5251798561151079,0
0.4,0.9856115107913669,0
0.4,0.539568345323741,0
0.4,0.41007194244604317,0
0.4,0.4244604316546763,0
0.4,-0.22302158273381295,0
0.4,0.6258992805755396,0
0.4,0.2949640287769784,0
0.4,-0.20863309352517986,0
0.4,0.30935251798561153,0
0.4,0.9712230215827338,0
0.4,0.19424460431654678,0
0.4,0.39568345323741005,0
0.4,0.9568345323741008,0
0.4,0.2805755395683453,0
0.4,0.381294964028777,0
0.4,-0.16546762589928057,0
0.4666666666666667,0.19424460431654678,0
0.4666666666666667,0.17985611510791366,0
0.4666666666666667,0.6258992805755396,0
0.4666666666666667,-0.03597122302158273,0
0.4666666666666667,0.7122302158273381,0
0.4666666666666667,-0.007194244604316547,0
0.4666666666666667,0.5107913669064749,0
0.4666666666666667,-0.1510791366906475,0
0.4666666666666667,0.5971223021582733,0
0.4666666666666667,-0.050359712230215826,0
0.4666666666666667,0.48201438848920863,0
0.4666666666666667,-0.02158273381294964,0
0.4666666666666667,0.9424460431654677,0
0.4666666666666667,0.5827338129496403,0
0.4666666666666667,0.6115107913669064,0
0.4666666666666667,0.4676258992805755,0
0.4666666666666667,0.16546762589928057,0
0.4666666666666667,0.49640287769784175,0
0.4666666666666667,0.6546762589928058,0
0.4666666666666667,0.381294964028777,0
0.4666666666666667,0.7553956834532374,0
0.4666666666666667,-0.06474820143884892,0
0.4666666666666667,0.02158273381294964,0
0.4666666666666667,0.539568345323741,0
0.4666666666666667,0.5683453237410072,0
0.4666666666666667,0.1510791366906475,0
0.4666666666666667,0.6690647482014388,0
0.4666666666666667,0.007194244604316547,0
0.4666666666666667,0.5251798561151079,0
0.4666666666666667,0.9856115107913669,0
0.4666666666666667,0.45323741007194246,0
0.4666666666666667,0.30935251798561153,0
0.4666666666666667,0.9136690647482014,0
0.4666666666666667,0.03597122302158273,0
0.4666666666666667,0.5539568345323741,0
0.5333333333333333,0.2805755395683453,0
0.5333333333333333,0.3669064748201439,0
0.5333333333333333,0.381294964028777,0
0.5333333333333333,0.23741007194244604,0
0.5333333333333333,0.7553956834532374,0
0.5333333333333333,0.16546762589928057,0
0.5333333333333333,0.2517985611510791,0
0.5333333333333333,0.26618705035971224,0
0.5333333333333333,0.1366906474820144,0
0.5333333333333333,0.1510791366906475,0
0.5333333333333333,0.6690647482014388,0
0.5333333333333333,0.007194244604316547,0
0.5333333333333333,0.9856115107913669,0
0.5333333333333333,-0.06474820143884892,0
0.5333333333333333,0.6834532374100719,0
0.5333333333333333,0.03597122302158273,0
0.5333333333333333,0.5539568345323741,0
0.5333333333333333,0.8992805755395683,0
0.5333333333333333,0.30935251798561153,0
0.5333333333333333,0.9136690647482014,0
0.5333333333333333,0.3237410071942446,0
0.5333333333333333,0.17985611510791366,0
0.5333333333333333,0.3381294964028777,0
0.5333333333333333,0.19424460431654678,0
0.5333333333333333,0.20863309352517986,0
0.5333333333333333,0.22302158273381295,0
0.5333333333333333,0.7410071942446043,0
0.5333333333333333,0.697841726618705,0
0.5333333333333333,0.7122302158273381,0
0.5333333333333333,0.7266187050359713,0
0.5333333333333333,-0.007194244604316547,0
0.5333333333333333,-0.1510791366906475,0
0.5333333333333333,0.48201438848920863,0
0.5333333333333333,0.9424460431654677,0
0.5333333333333333,0.35251798561151076,0
0.6,-0.03597122302158273,0
0.6,0.5539568345323741,0
0.6,0.1366906474820144,0
0.6,0.49640287769784175,0
0.6,-0.1510791366906475,0
0.6,0.43884892086330934,0
0.6,0.8992805755395683,0
0.6,0.02158273381294964,0
0.6,0.381294964028777,0
0.6,0.3237410071942446,0
0.6,-0.09352517985611511,0
0.6,0.5251798561151079,0
0.6,0.9856115107913669,0
0.6,0.41007194244604317,0
0.6,0.35251798561151076,0
0.6,0.5107913669064749,0
0.6,0.45323741007194246,0
0.6,0.03597122302158273,0
0.6,0.2949640287769784,0
0.6,0.39568345323741005,0
0.6,-0.02158273381294964,0
0.6,0.3381294964028777,0
0.6,-0.07913669064748201,0
0.6,0.539568345323741,0
0.6,1.0,0
0.6,0.2805755395683453,0
0.6,-0.1366906474820144,0
0.6,0.4244604316546763,0
0.6,0.007194244604316547,0
0.6,-0.050359712230215826,0
0.6,0.30935251798561153,0
0.6,-0.1079136690647482,0
0.6,-0.007194244604316547,0
0.6,0.48201438848920863,0
0.6,0.9424460431654677,0
0.6,-0.06474820143884892,0
0.6,-0.1223021582733813,0
0.6,0.3669064748201439,0
0.6666666666666666,0.9712230215827338,0
0.6666666666666666,0.45323741007194246,0
0.6666666666666666,0.1223021582733813,0
0.6666666666666666,0.9136690647482014,0
0.6666666666666666,0.06474820143884892,0
0.6666666666666666,0.3381294964028777,0
0.6666666666666666,0.007194244604316547,0
0.6666666666666666,0.539568345323741,0
0.6666666666666666,0.1079136690647482,0
0.6666666666666666,0.050359712230215826,0
0.6666666666666666,-0.007194244604316547,0
0.6666666666666666,0.48201438848920863,0
0.6666666666666666,0.9424460431654677,0
0.6666666666666666,0.5539568345323741,0
0.6666666666666666,0.07913669064748201,0
0.6666666666666666,0.49640287769784175,0
0.6666666666666666,0.9568345323741008,0
0.6666666666666666,-0.03597122302158273,0
0.6666666666666666,0.8992805755395683,0
0.6666666666666666,0.1366906474820144,0
0.6666666666666666,0.5251798561151079,0
0.6666666666666666,0.9856115107913669,0
0.6666666666666666,0.4676258992805755,0
0.6666666666666666,0.02158273381294964,0
0.6666666666666666,0.9280575539568345,0
0.6666666666666666,0.35251798561151076,0
0.6666666666666666,0.09352517985611511,0
0.6666666666666666,0.03597122302158273,0
0.6666666666666666,0.5683453237410072,0
0.6666666666666666,-0.02158273381294964,0
0.6666666666666666,0.5107913669064749,0
0.7333333333333333,0.6402877697841727,0
0.7333333333333333,0.7266187050359713,0
0.7333333333333333,0.5827338129496403,0
0.7333333333333333,0.6690647482014388,0
0.7333333333333333,0.6115107913669064,0
0.7333333333333333,0.6546762589928058,0
0.7333333333333333,0.7410071942446043,0
0.7333333333333333,0.6834532374100719,0
0.7333333333333333,0.6258992805755396,0
0.7333333333333333,0.7122302158273381,0
0.7333333333333333,0.5683453237410072,0
0.7333333333333333,0.5971223021582733,0
0.7333333333333333,0.9712230215827338,0
0.7333333333333333,0.9424460431654677,0
0.7333333333333333,0.7553956834532374,0
0.7333333333333333,0.697841726618705,0
0.8,0.8848920863309353,0
0.8,0.9712230215827338,0
0.8,0.9136690647482014,0
0.8,0.8561151079136691,0
0.8,0.9424460431654677,0
0.8,0.7553956834532374,0
0.8,0.697841726618705,0
0.8,0.9280575539568345,0
0.8,0.8705035971223022,0
0.8,0.8992805755395683,0
0.8,0.6834532374100719,0
0.8666666666666667,0.7553956834532374,0
0.8666666666666667,0.8561151079136691,0
0.8666666666666667,0.9712230215827338,0
0.8666666666666667,0.9568345323741008,0
0.8666666666666667,0.9424460431654677,0
0.9333333333333333,0.8129496402877698,0
0.9333333333333333,0.8561151079136691,0
0.9333333333333333,0.7841726618705036,0
0.9333333333333333,0.7985611510791367,0
0.9333333333333333,0.7553956834532374,0
0.9333333333333333,0.7697841726618705,0
1.0,0.8129496402877698,0
1.0,0.8273381294964028,0
1.0,0.841726618705036,0
1.0,0.8561151079136691,0
